Quarter_ID,Stock_ID,feature_1,feature_2,feature_3,feature_4,feature_5
2,214,-1.040787599721865,1.38279542309489,1.6419784416802603,0.6216508964586462,2.0
2,154,-0.5252055356577969,3.802220456150617,7.623724709162782,0.4577732073516938,3.0
2,346,0.4481120110144232,-1.605442862408518,6.122526433611872,0.10243000419083126,0.0
2,247,-0.14471081018257248,,0.45703437851942,,5.0
2,94,-0.2697372144677215,0.730154324401108,2.1769588374418727,0.44441070253564474,
2,345,1.726944537676263,4.851807890314588,4.2501833636407165,1.29314157940246,3.0
2,425,1.3960503062954221,5.308507163516142,4.535531861225158,0.16694239308040526,2.0
2,353,-1.278565322549308,4.830240279296792,2.2484387399480865,0.07821199720619676,1.0
2,192,0.4373969861462692,5.3987373466168815,1.3630007059875076,0.23476708654176592,5.0
2,443,-0.6839487542045379,,2.878127363394706,1.548582699310428,2.0
2,124,-0.5851971183584541,4.022848629093685,1.548453508091492,0.012224548844506078,
2,352,0.47269279970265865,1.524674126700731,14.187470238809818,,
2,215,,5.208500654924416,0.7054567955951007,0.22515920825191627,3.0
2,437,-1.7994126101688583,1.0507509677584255,7.119661048001156,,1.0
2,386,1.7448805003196162,3.7736379037535883,4.744836479036809,0.2919384219109924,0.0
2,435,1.034947337664569,2.045009181143862,6.731576784274117,0.159809776637865,3.0
2,145,-0.28448370074817575,1.741921803612164,6.253113618714885,0.06097400803711883,3.0
2,274,-1.6173513806036928,0.6019941316165842,5.610569438494519,0.26242775492952863,4.0
2,209,1.4345229705962623,2.788457752817441,2.5693144969103616,0.3848142379423509,1.0
2,191,0.5322442304121076,6.044597939317275,1.2386846889985235,2.20579925776792,4.0
2,245,,5.599916777957713,2.829369738447037,0.11852937466513769,2.0
2,120,-0.1540907741078752,,3.6216458956814344,,5.0
2,198,0.276349001163108,2.015279773529043,1.9109069877398814,0.06806020129216361,2.0
2,84,0.7291773484426187,6.325110005628709,9.759178854312042,0.3226488182040288,2.0
2,485,-1.4062821817226174,7.15795119956259,1.6290609321630587,0.9559448448015833,1.0
2,471,-1.1927441718844705,4.730549131214903,1.681223617905943,0.12142872009600647,
2,399,-1.1020702678380334,2.1383356608317348,0.08352530241249641,0.1825745959187357,4.0
2,495,-0.672901181308672,2.6848935909168476,6.855063159203196,0.5951538220860668,
2,242,-0.8197408962452295,2.9476813078413917,2.7213307053070497,0.06098283669834337,4.0
2,185,0.3230906120321295,1.656663767074191,,1.95124048652178,2.0
2,341,1.9846635248323619,0.32824122456578264,0.9748095103224865,1.0779073273116158,1.0
2,1,-1.8851407989944176,0.6755667356618202,3.1633481250305704,0.010527449983623649,4.0
2,17,0.2875395472435618,2.1629706747180877,1.3403029637670847,,2.0
2,236,,5.107067719382718,2.4671049320602747,,5.0
2,162,-1.7364456236318588,4.989168825814702,5.082789395739215,0.22041450498442106,1.0
2,389,0.8318442982130101,,8.438468720408526,0.22230185077566156,2.0
2,81,0.1373549855371654,3.503706764500733,,0.5650264349870806,4.0
2,420,1.2336945010500062,0.3862713586732438,,0.27134826469208595,3.0
2,244,-0.8113496354579173,4.2105974861012525,2.4756330072545145,1.2562407940891767,3.0
2,262,0.2122947298506248,0.8607553472749072,2.113616663781814,0.3449678296691594,2.0
2,370,0.34496525953143964,5.170690845192702,3.0964231389347723,0.22013544657277095,5.0
2,224,-1.2987339625778085,2.3487884167104562,,0.6824349177154021,4.0
2,176,,3.2180225336187678,3.159882460175506,0.14553997352470383,3.0
2,320,-1.7007845066270084,,3.0595531239791613,0.10162957794018634,
2,105,,0.9131074639013255,16.864047123216423,0.0430916759448563,3.0
2,250,-0.8954801657693747,,6.580288607267913,0.08159942226584738,3.0
2,264,-0.26112659860680365,-1.63333666848298,5.867635852202379,0.18008251757509108,3.0
2,240,1.204208165413327,4.7681629357594995,3.919231364024449,0.3770711479619355,3.0
2,58,,7.519702345624998,,0.2672950957039242,1.0
2,403,-0.48961226636536415,3.8289222054247842,2.865756786487443,0.06249762455898167,
3,64,-1.8473589486865953,-0.07421262862072053,3.5779584761672165,0.7905581523140135,1.0
3,313,0.26266480207174725,2.7544603002557766,0.6888704127394168,0.9316753916171299,2.0
3,405,-1.5111024858298663,3.852806418874436,2.4318398356869,0.011088845829434923,1.0
3,355,1.7034917018432894,4.749836079341279,3.3259635572376527,0.14369517297472179,3.0
3,455,1.7905957958574623,2.8899188469175296,2.196430580330293,,4.0
3,109,-1.5629358807230855,3.925328731551594,2.9725682309340455,0.1595569659951721,4.0
3,379,-1.6092161487715004,5.590472799010001,2.1547502579490048,,3.0
3,390,-0.13423682537561188,1.7054120536625152,3.4218685947866443,0.07084715007517106,2.0
3,107,0.03115458974993146,2.442096435478027,1.339512682731255,0.061948940347976045,4.0
3,225,0.8420550095961108,4.619891920323572,3.8598730677267796,0.5555534201898784,3.0
3,430,0.6080945908152504,1.2120892755495014,1.920254877456664,0.05050294483606299,4.0
3,382,1.2014493284679002,1.3742233748160193,3.479795658904383,0.1276984684306064,5.0
3,429,0.03199586889524619,4.8484816555100645,3.135750159454104,1.2875965635305193,4.0
3,283,1.8125548156419762,3.0563705506121575,6.192729567254967,0.0970800999735757,0.0
3,397,-0.04799328385526769,3.1706329159198265,1.5427665229148575,0.06032730474778547,4.0
3,145,-0.28636586921167906,-0.4518882784977727,0.3117408929601627,0.2870816001236196,5.0
3,418,-1.2189308647106025,0.8719952228996051,3.1997252768271447,0.350474883817542,5.0
3,166,-1.0560232261466096,,3.3783235636465556,0.17136024761620927,2.0
3,99,0.8394091432893425,4.465614784957875,1.7501072591359206,,4.0
3,14,-1.104091907389099,2.7998832450588327,2.379930785796583,0.018012213590443027,5.0
3,365,0.707484805688809,-0.5328976074376524,1.627969949646907,0.003955507761909338,0.0
3,327,-1.0693487695457846,0.873717067442541,4.509846688726517,0.005055261531241584,2.0
3,453,-0.568792547203993,1.0469741043885308,5.089240634073086,0.06751722457622455,3.0
3,213,1.3906925442464875,2.228201424811289,3.756633856029664,0.23448469290127694,5.0
3,200,0.8394251690860788,,2.316089332500879,0.240046664428194,3.0
3,495,-1.5298335893040287,3.033633770911852,7.681057436934493,1.1511898236064528,4.0
3,244,-0.353316472571898,4.02158349561697,,0.8235557902734936,2.0
3,1,-1.5054776896858426,3.571541369492908,2.66594484446526,0.14196060981519243,1.0
3,147,-0.4908038079835162,1.5806660371381345,2.618520396919107,0.08803987694334148,3.0
3,303,-1.0573381761898086,3.545884812829562,2.1702813924445876,0.05031839057666754,6.0
3,443,0.6989689107870798,0.6984218316662267,2.1747179855074705,0.3242149106780905,3.0
3,179,-1.221968340120564,3.3057086918067036,,0.9031679977725111,1.0
3,472,-0.9023736687251502,3.22319696367234,4.3764573631938335,0.7060855204887975,7.0
3,344,1.0802711606345867,3.014757868831341,2.148483011060951,0.27159628968421123,3.0
3,370,0.27790970213040866,2.9356659534141434,0.3182877009341216,0.017243448295541475,0.0
3,240,,4.61680603389576,6.4591278814409065,0.06950604736019894,5.0
3,259,,5.457474244394517,1.1402667567216527,0.2596483218811412,
3,417,0.1642075134347838,4.277810263627655,3.577907355389567,0.34001426558511083,1.0
3,373,1.3603145679094801,5.574229868808385,6.943282741225211,0.5698831956482444,
3,146,1.8086340153885683,4.132403820038105,1.7665304805814068,0.17260075124005847,2.0
3,266,,4.3523499969056765,0.2861742017389476,0.09368122610553375,6.0
3,305,,0.9868417920603769,2.8411592763489164,0.20396102637416846,3.0
3,329,-0.420438016001937,2.1466572481001194,5.431337829128291,0.3614659478690605,5.0
3,73,1.4339558285590304,0.42103753035200997,3.8476068921638857,0.04562563945879372,3.0
3,4,1.181049619872582,1.9026769788040947,2.8925553463550693,0.009352139979135865,4.0
3,286,,2.466780581391227,6.126690183603797,,4.0
3,447,-0.32580618019304364,4.991124764416194,7.770532444891835,0.30958681830139323,2.0
3,445,-0.5196135663718393,2.0261157777611887,,0.4570423067619682,6.0
3,402,0.23712730215399125,,1.2121224580022085,0.45412428652240355,8.0
3,16,1.4614299250716312,3.9528391901287985,1.8015439699836497,0.27263436446099143,
3,391,0.1118110108531094,,6.321545406451152,0.269490506813411,3.0
3,326,-1.4275376144293177,2.035616191814632,9.042918912662557,0.309512358527696,2.0
3,40,-1.1021915204668402,3.6564174038776343,1.4150946055329692,0.03681983969931957,1.0
3,337,,5.050275614017477,1.5902381319766379,1.5396654511042631,
3,491,-0.06907328923804013,2.4352288421318007,1.0172642917873218,0.04114269619384481,3.0
3,89,1.4022215971182246,1.9577172747957996,1.4805571074327086,0.5355733465555967,5.0
3,271,0.750485811486719,0.21044502067061233,5.684029756238299,0.0038562903442904695,3.0
3,322,0.6037815223100114,3.063605024946928,1.129272076922007,0.25010973448727336,0.0
3,478,-0.118153904686781,6.988316324452537,12.39425604941383,0.8286270940218927,5.0
3,401,-0.8478936934871864,5.71031597939176,2.6235528649495903,0.08593583685082584,2.0
3,483,-0.660726470169335,4.665255146525297,1.6213771023195338,0.09092811275376556,4.0
3,102,-1.842436109082393,0.44108141775304954,7.234383943916804,0.08645878546338004,5.0
3,330,-0.5438573485899458,3.718288452836308,4.2580395220859755,,2.0
3,232,1.962956951009824,4.016407210046309,2.7433740870817025,0.23382933511179105,1.0
3,56,-1.9541637254322217,3.2742564980390703,,0.021240263193621267,4.0
3,420,-1.8454307962568883,,5.929506560583561,0.12989698961106244,4.0
3,128,0.48197170587060345,,5.7323166659615294,0.18781862994466225,4.0
3,428,-1.9899434811392607,2.6013031039003085,1.098966257309991,0.028235067154164017,
3,51,1.576067988632575,5.310399230175328,7.286525062955093,0.06571500928037821,6.0
3,415,0.5939064903927869,2.5331229183601653,3.508920781836133,0.6855268449295651,5.0
3,111,,1.8073331573715428,2.6584861878908868,0.04106634807960097,
3,419,0.8571804131963972,4.000142844989083,6.111752634714982,0.5389960519947814,2.0
3,229,1.94127904781545,5.23146430659745,0.7884329926894488,0.3249326155453316,2.0
3,456,,4.259047525973305,4.957753395903923,0.23373205342375925,1.0
3,204,1.0949810258120292,,3.3754861784372747,0.17429426796180425,2.0
3,222,-0.46518429625022195,1.411845727449025,,0.06689935095337551,4.0
3,3,-0.8663558269485736,,1.5639071475759578,0.05862644039520326,5.0
3,409,-0.31706938037517673,2.9311188154307732,7.6710523271328945,2.925374184526655,
3,216,-1.7605257441897213,2.5098148403392817,3.1319268123388135,0.16499301181840176,4.0
3,24,-0.5206288983810037,4.168539490899597,0.8666689728076021,,5.0
3,422,-1.3977671119505417,4.8399996487647865,1.9970444426995124,0.3245085993849881,4.0
3,31,,2.6773368184858315,0.98350132896201,0.026200883573416878,5.0
3,425,1.5998901096640465,0.6840289077086625,,0.07054001280114464,3.0
3,314,-1.4917566509173437,3.310957731071471,,2.2359959024912364,4.0
3,116,0.7817111999684316,3.7164350786832623,4.170310124407476,0.06319654234227157,3.0
3,92,0.637550941867393,4.842804528834929,2.536327686969359,0.05220670781088721,3.0
3,320,-1.5914948147345767,0.608475943863481,1.432997378270976,0.13195001914583693,2.0
3,47,-1.0153490532100533,5.2909659074906195,2.144108714554477,1.462240892839862,3.0
3,371,-0.6258760522420252,3.2490469563077644,2.2011115880524463,0.005813698180095361,2.0
3,227,1.6502750219605455,,,0.13617108901798725,2.0
3,363,-0.21466784467008093,-0.9019708423576138,,0.4190468414586941,1.0
3,385,-0.8697497166197903,,10.0606751086744,0.08098524737837587,3.0
3,17,,5.497320708981308,0.5369101580163144,0.7964536792654402,3.0
3,468,-0.46246858620656095,1.6680936964874964,7.271773202071816,0.9011088955620998,4.0
3,80,1.0077499495752393,,2.338557697672515,0.39500545667129106,1.0
3,148,,,6.492260308421966,0.5195487092783073,
3,198,-0.8041080797844042,3.45400739941311,1.8755984635817051,,0.0
3,243,-0.6616082821733351,2.9978821796868274,3.8668810189746416,0.19862511414493067,2.0
3,192,0.554024775579177,0.45643604003793303,1.5998603386151262,0.12907469239368607,5.0
3,282,,4.0938355939247035,3.8141337607262105,0.0101427017859963,8.0
4,230,-0.07131752402829061,4.330673094800263,2.5770710812781523,,4.0
4,438,-0.45791584364948257,2.9702046704991996,3.0020323462143836,0.3880272144310075,3.0
4,291,1.5485159825706885,1.5608204278345932,1.432088766246823,0.12430030869974096,1.0
4,456,-1.0941493642997733,4.449524756176508,7.785164478454906,0.10352510186026498,
4,187,-0.31381234428539484,1.5280828357493497,12.379654472032303,0.15743211930763312,3.0
4,303,-1.3019283814807872,2.001728632345362,6.611598356503591,0.19987110053095036,1.0
4,381,0.29737809325424935,1.8059521825792417,1.473107325598647,0.08939916033314077,5.0
4,379,,2.8766519142875593,1.9480176197036445,0.08009930338506055,
4,207,,3.321680445692371,6.000202763163575,0.3115032315280779,6.0
4,219,-1.756533242009017,4.81189286838255,4.351818452716264,0.6467735042193512,1.0
4,183,,,3.5388322607921983,0.15970560689957947,3.0
4,12,-1.092478220292716,-1.689677209976896,1.4350364233228017,0.4195832415620089,2.0
4,141,-1.1731171734573316,1.430116393387199,9.652640663155156,0.2132906682975948,7.0
4,481,-0.9219083424680377,3.329896984671586,2.2164644664829787,0.15287381479005901,0.0
4,401,-1.984710996928209,-2.4573150051335153,1.375451921844313,0.3742803119445208,7.0
4,104,1.3738356972081949,1.4328863527434323,1.2853294310123964,0.11132230119413022,0.0
4,360,-0.7257764837983833,2.955998840339013,1.6280641281356902,1.2981332066009577,1.0
4,175,1.2255857844541782,3.6012262421499495,0.6372467410601378,,3.0
4,139,,3.6207591759169815,3.059281857743884,0.0018388037042780248,0.0
4,347,-0.8653651664881434,5.434376596280229,2.354719900913621,,3.0
4,314,1.8274764654185445,4.706936819471517,3.039294416114277,0.08057487023758636,4.0
4,254,1.9252162904251224,7.155843499729822,4.350848973472836,0.5046258093916105,6.0
4,138,1.168502535564266,2.8424752291394304,5.345562423967859,0.6100957532335487,2.0
4,188,0.5679069644247399,2.5090831663213007,3.083714454742223,0.3176767698019525,3.0
4,278,-0.455508308293858,1.2665629306476376,6.751032760987425,0.1695390088038411,
4,14,,2.2649079097477447,1.5930067731844575,0.16298433204780238,3.0
4,96,0.04465939983466782,1.2751321079511946,3.0726963964357505,,1.0
4,415,-0.6093681126742014,3.6978916852216654,,1.670038723783216,2.0
4,6,-0.302177934596608,2.877768904086679,,0.11748694771807666,4.0
4,169,1.718513080560907,2.4854227389013723,2.466437015420233,,4.0
4,44,1.461446216676007,,2.91047412687315,0.1211583970809964,2.0
4,26,-0.5410561099724811,6.857637917855472,1.855898309000296,,1.0
4,57,0.2625904474425629,3.1920405074139357,0.9189034523271077,0.11964269222419932,4.0
4,24,-1.1131760685010441,2.840276867691878,3.3495097835973775,0.3777284885522878,3.0
4,40,0.9956618727154707,3.721929010252507,,0.20945084892475974,
4,392,1.1600301805720346,3.634264461004949,6.35610725746345,2.8591753134480467,3.0
4,391,-1.2745336760127088,2.3883373872056346,0.9774057323367554,1.9964817132742136,6.0
4,156,-1.8036353471210123,3.667047237932205,,0.0917058468062486,0.0
4,338,-1.384632075328927,0.7529794556672669,0.8297216819211584,0.17519356655220442,4.0
4,343,0.6693600851059398,1.6398354322626068,,0.010030529536864785,1.0
4,171,-1.9713946272060672,3.731639287246816,6.312050488606065,0.5522205960189104,
4,223,-0.26786059485634883,1.0621119205711764,5.713586717882782,0.05836253299096272,3.0
4,354,-1.8551379916294297,0.35956411230250174,6.029633107679,0.09055983174675286,2.0
4,420,-0.7109469211871815,,1.8360087407287733,0.14688434731170097,5.0
4,416,-1.1171435514745762,3.415586230574669,3.8858833799934387,0.6993527645350981,2.0
4,29,-0.23902423678734586,1.7141448680684315,3.1522703277229565,0.17079410580176746,0.0
4,372,,2.066452818716016,0.5446133875667937,0.5521048425065425,4.0
4,128,,2.837238041601263,1.46997289035955,,2.0
4,194,,5.858254005041632,1.6383609451887102,0.4363907753160001,1.0
